name,111_5e5,111_1e7,231_5e5,231_1e7,296_5e5,296_1e7
19310N2,7.523060162,46.3725742,1.090420006,16.01694362,0.665220876,11.05129063
19311N2,7.737812229,45.65509442,1.074269956,15.67454882,0.669262138,10.81717445
19330N2,7.595370442,45.41376467,1.103346742,16.34913356,0.682152419,11.34137814
19340N2,7.887894371,42.57164871,1.009017097,14.29916471,0.603094643,9.733963392
19341N2,8.364615494,34.48301417,0.88994558,11.68965327,0.508487064,7.635871038
19350N2,7.478171414,30.0490377,0.776352783,10.43237703,0.462025025,6.913473533
19351N2,7.396809385,39.31354409,0.937360561,13.30505265,0.577563303,9.177810181
19352N2,7.137642005,41.81481086,0.989455474,14.46619379,0.606760827,9.89499923
19353N2,7.024643531,36.85124004,0.872418364,12.31223244,0.527703567,8.355445378
19360N2,7.580970665,63.99704699,1.474216611,22.98956658,1.023132608,16.73458224
19361N2,7.899764665,65.53749432,1.544035234,24.09249379,1.032671102,17.38727472
19362N2,7.739480944,67.99577922,1.604399121,25.28684768,1.098884355,18.59922514
19363N2,7.461886242,57.67580507,1.415233822,21.51039227,0.938734262,15.53964155
19364N2,7.526506703,52.28873578,1.268733479,19.31101289,0.822346177,13.8169901
19365N2,7.525932219,52.34766015,1.271154117,19.37643084,0.824432401,13.79865589
19366N2,7.202466656,64.03732928,1.564184967,23.7837877,1.04901473,17.49245906
19370N2,12.15590712,32.09667337,1.076392677,11.87196054,0.552582213,7.483429977
19380N2,5.960281642,38.01061965,0.872302165,13.01180078,0.552026727,8.965923278
19390N2,7.000050701,35.49309167,0.826678799,11.97172635,0.508250297,7.929779905
19401N3,12.78822618,105.4037927,2.308513694,34.91109409,1.448315647,24.35385634
19410N2,6.759301192,46.60149522,1.070605663,16.60847034,0.705967417,11.66444604
19411N2,6.788906439,47.02591532,1.101902425,16.90523748,0.721381839,11.99717249
19412N2,6.759186344,47.16553085,1.118068516,17.16526248,0.737390305,12.24098805
19413N2,6.998681814,59.93878089,1.370251415,21.7479561,0.944374199,15.65038921
19420N3,13.24000836,120.7173178,2.632558292,43.69120001,1.81285886,31.56619288
19421N3,15.32819039,169.6129925,3.940574983,64.79315591,2.869078802,48.34790946
19430N2,7.200651274,44.51858888,1.018909004,15.24581489,0.665628267,10.402615
19440N2,6.03719452,12.00967494,0.495979976,4.946618694,0.2017013,2.938932195
19441N2,6.085234726,11.98036193,0.476378555,4.895253019,0.214483259,2.9743184
19450N2,10.44821564,83.69637264,2.024739029,31.45069068,1.329800589,23.04976018
19451N2,6.974952009,62.42813163,1.456414278,23.5857138,1.003582415,17.16462879
19452N2,7.383718514,58.98835238,1.391104386,21.81555755,0.950017018,15.89592451
19453N2,6.756099296,64.9008756,1.521412508,24.57396168,1.077551397,18.18949217
19454N2,7.082783814,60.45655009,1.407451691,22.44088811,0.96805877,16.34095474
19455N2,11.62347671,99.48882359,2.351403433,37.93649292,1.623667423,27.74208274
19456N2,6.4330672,61.62699052,1.465678028,23.34181833,0.991858175,17.1434754
19460N2,7.187796239,35.81443042,0.849953926,11.93892832,0.520618291,8.19439971
19462N2,8.002376996,39.31209213,0.946656611,13.36038544,0.553105987,9.116789558
19464N2,8.050601382,43.28754693,1.023998651,15.13241685,0.623987865,10.55073057
19466N2,5.567806378,43.84341897,1.001770854,15.3586517,0.660788001,11.01542677
19470N2,8.965592185,50.49351241,1.172307188,17.71331877,0.750256572,12.30622955
19480N2,9.16659789,51.2179924,1.248455088,18.16705522,0.796826931,12.83278135
19481N2,7.003660252,35.60978193,0.797083957,11.96816487,0.505971328,8.218591598
19482N2,7.179758226,34.9080428,0.812628687,11.77219219,0.483697667,7.996593098
19483N2,9.623503327,27.81122351,0.694664069,8.915483984,0.34697775,5.599453471
19490N2,7.917279091,29.79680122,0.786896878,10.35638745,0.433575173,6.835142906
19491N2,8.950752118,42.70061669,1.035502093,14.24723373,0.615712243,9.578142241
19500N2,7.261820617,60.07282809,1.399991247,21.78536075,0.956383785,15.90797892
19510N2,7.838329416,68.09923845,1.59008662,25.21406322,1.093593037,18.5387473
19511N2,7.478053602,50.43596265,1.155886402,17.53947587,0.732372319,12.36349081
19520N2,6.187541369,47.19747851,1.097812529,16.74261961,0.69933879,11.8154432
19521N2,6.416198302,44.78057888,1.016586113,15.42729578,0.662117423,10.68803301
19522N2,6.034428269,39.66043869,0.8771491,13.34191897,0.568411116,9.115730586
19530N2,6.983333877,61.12354576,1.426796357,22.51656697,0.969088962,16.25251502
19531N2,7.778836904,67.78177898,1.58339329,25.1156889,1.076303074,18.39799144
19540N2,7.557632553,34.57073992,0.879089025,12.11738178,0.508749687,8.312666002
19541N2,7.419232561,44.24168175,1.049189929,15.812752,0.679029084,11.08103559
19542N2,8.547467389,38.15660203,0.961699952,13.550058,0.574837878,9.190819702
19550N2,5.92936081,39.36884834,0.91204819,13.80080192,0.592151251,9.672913895
19560N2,7.222789039,47.57331158,1.11078491,16.83039783,0.726385432,11.85925195
19570N2,6.760442822,40.97104865,0.944377206,14.15762068,0.604012585,9.786533797
19571N2,7.896492696,45.23888311,1.063290228,15.7961228,0.689595061,10.96121079
19572N2,6.87925495,38.79137226,0.934239379,13.36504568,0.580914214,9.131123183
19573N2,7.886729151,40.96466585,0.984077716,14.26276151,0.595550053,9.801326449
20000N2,10.28411314,52.88080352,1.307835873,18.68321809,0.790689817,12.86280596
20021N2,7.363218996,42.1314977,0.992450597,14.62390099,0.629973972,10.11655973
20030N2,5.381846388,25.39396343,0.535193535,7.650360196,0.319509424,5.253693157
20031N2,8.130231269,24.76978441,0.598155658,8.125321073,0.33202886,5.314326265
20040N2,11.15269947,56.92411308,1.411567621,20.01846533,0.826288958,13.58363912
20050N2,7.217603466,55.74426105,1.310419948,20.06914814,0.8639651,14.26460251
20051N2,7.006378385,52.85022689,1.206458792,18.75392112,0.807290305,13.46448941
20052N2,6.910896131,52.44305847,1.220200953,18.71934577,0.792078368,13.45467815
20070N2,11.1949042,72.44081301,1.701262484,26.47621571,1.133480615,18.75379933
20080N2,6.696550465,42.28648373,0.985817463,14.84517224,0.625600321,10.4382856
20090N2,7.658201518,38.59591229,0.937610759,13.18989423,0.562802927,8.987214261
20091N2,7.363510479,35.95836199,0.880762774,12.23931859,0.528446118,8.385850358
20110N3,18.82443826,234.0900019,5.496136722,94.45930295,3.979536877,71.48689127
20113N3,18.01383056,216.5175614,5.108492162,86.934653,3.589286797,65.95645006
20116N3,17.59358051,205.258584,4.837110185,81.87690518,3.410141883,61.86157096
20120N2,9.948448837,25.66406763,0.813619027,9.234117437,0.398442391,5.884430165
20121N3,10.51517573,24.42754154,0.868699021,9.380299492,0.444589932,6.031788281
20130N2,5.312739804,41.35322488,0.98282465,14.87559606,0.642279344,10.74402104
20140N2,6.421958792,26.95309307,0.653329086,8.975872288,0.381694522,5.863242652
20141N2,6.394662713,26.33873594,0.637823413,8.747472933,0.372047041,5.711236964
20142N2,7.864696898,31.39352613,0.78983793,10.45673824,0.456235959,6.832708114
20150N2,7.28299613,39.32462207,0.965712996,13.93132964,0.589599432,9.812601969
20151N2,8.37578863,39.52941762,1.003406563,14.10549354,0.617153354,9.76617435
20152N2,6.471881662,37.28514616,0.918471433,13.19059325,0.569636968,9.219991696
20153N2,7.52417756,35.66590944,0.896471026,12.83688678,0.552920119,8.794400498
20160N2,5.070282509,39.07790015,0.903772568,14.03593255,0.603629669,10.0471494
20161N2,3.458320657,27.83756383,0.626527083,9.804484892,0.410362555,6.866415976
20162N2,3.137524825,27.19722391,0.611458776,9.583715811,0.412658951,6.761056919
20164N2,6.55985483,44.64337235,1.053801158,15.96770803,0.686744708,11.38038656
20165N2,7.81781735,54.94076821,1.276469054,19.64793175,0.83422524,14.05452667
20166N2,5.781231569,43.20456379,1.030485204,15.56382701,0.674017221,11.05966592
20167N2,4.058031757,33.92040195,0.791405292,12.08841818,0.524833307,8.643388444
20168N2,3.465523338,27.24914701,0.614520756,9.531130566,0.411039499,6.8263474
20169N2,4.139945362,33.51864349,0.778237088,12.08748943,0.51290787,8.489259196
2016aN2,6.243287542,42.76533767,0.996816926,15.27992408,0.653790708,10.87903944
2016bN2,7.164301519,58.34147018,1.378046555,21.37842536,0.914097705,15.41574312
20170N2,7.814666925,41.46258214,0.986460854,14.49964545,0.629219596,9.839475985
20172N2,7.552720943,29.65254065,0.71814222,9.62341891,0.394017377,6.276698232
20180N2,5.792463569,41.50215177,0.938434111,14.43708815,0.628963897,10.12499005
20181N2,5.14323391,38.50642049,0.849116282,13.26151833,0.564474667,9.296966829
20182N2,6.056104676,43.34365559,1.021312636,14.89139055,0.624870237,10.53198226
20190N2,7.53787034,58.34582099,1.319694121,20.78453711,0.907444829,14.93829116
20191N2,7.753979194,64.55728091,1.533823043,23.67321531,1.018068154,17.40865986
20201N2,7.377945237,39.87360427,0.956798236,13.96904596,0.592835895,9.682800491
20202N2,7.829038933,60.5857394,1.423919248,22.06937948,0.939609194,15.90471479
20203N2,8.778949414,51.82765323,1.237568445,18.70113353,0.797320875,13.07420578
20210N2,8.909175553,54.11776722,1.247690469,18.45874849,0.794251998,12.75742469
20211N2,9.071870816,62.77179985,1.411624609,21.9781283,0.939410636,15.32159714
20220N2,7.311473511,45.71497269,1.051987046,15.92570762,0.690605117,11.15365216
20250N2,7.99027005,72.95402798,1.696866932,27.47878363,1.207271057,19.99029849
20260N3,4.621980078,17.36065958,0.436759732,5.843278073,0.242277181,3.812195985
20261N3,4.415248215,24.61571438,0.578986325,8.340790093,0.357187393,5.793952926
20280N2,5.556826801,36.64504477,0.822856512,12.26187369,0.517855679,8.357327354
20281N2,6.653959683,50.01989102,1.11529494,17.66299141,0.757327772,12.34578296
20282N2,7.140029239,48.50382465,1.129022211,17.12991336,0.711081117,11.9235812
20290N2,7.886180662,24.88481558,0.692545733,8.554462668,0.362918145,5.363131941
20300N2,7.423390281,49.96784362,1.134713072,17.19840903,0.737842063,12.0097431
20310N2,10.28700686,81.77369514,1.793772709,29.62980477,1.270451931,21.34745322
20311N2,7.854061049,80.96586215,1.870491445,30.37470242,1.289526504,22.30550856
20320N2,7.408689478,68.51712269,1.584990657,25.45037931,1.113991251,18.48056215
20321N2,7.201635111,52.80360904,1.234010553,18.95754718,0.807346846,13.55753593
20331N2,7.450927952,47.97466812,1.098424652,16.2862497,0.684040278,11.26237566
20340N2,5.570482784,31.80029444,0.725188695,10.42348165,0.436594008,7.152854424
20341N2,5.526569224,41.87205802,0.938783749,14.31424704,0.610801703,10.15450518
20350N2,6.995360814,37.95150361,0.880169062,12.93239393,0.542441105,8.672574775
20360N2,6.004296595,52.93457667,1.20150224,19.03525736,0.80796058,13.56700474
20361N2,5.610413843,40.34566645,0.892340784,13.8225334,0.585985021,9.820302402
20362N2,6.524605937,29.0591691,0.686777548,9.525345668,0.407302754,6.24879285
20370N3,11.83451686,95.56494512,2.045130986,32.32701113,1.383244859,22.70330449
20380N2,8.267437396,41.64001904,0.992245883,14.53067328,0.613184617,10.01217445
20390N2,6.613468089,47.39332664,1.074494024,16.98150481,0.72996627,12.02189009
20391N2,6.794418156,48.77043058,1.137593461,17.57254112,0.750483698,12.59323629
20392N2,6.911509162,51.38000597,1.190905998,18.45769084,0.791179866,13.25022126
20401N2,16.50394846,76.16428683,1.777024847,25.99679158,1.044394279,17.32730627
20402N2,9.387831163,42.13147195,1.105501724,14.33768044,0.608128253,9.703683907
20403N2,17.68365256,48.57944263,1.56137633,17.29664038,0.758979216,10.87809104
20410N2,10.72397886,51.38741501,1.309573395,18.37012908,0.796567639,12.6401578
20411N2,7.103567707,32.535915,0.780196166,10.72464585,0.452276297,7.109883886
20420N2,3.83404092,18.58034812,0.411786231,6.043006376,0.251294178,3.948138587
20421N2,4.580645647,20.04501676,0.472310054,6.519604436,0.266066161,4.196167587
20430N3,19.87488542,223.9948034,5.271912276,90.27201476,3.93664721,67.93108946
20440N3,12.15989668,56.55593588,1.293665762,18.96816968,0.794532357,12.76105069
20441N3,14.49049873,68.36536418,1.504205058,22.70711306,0.927262452,15.30200261
20442N3,13.27986822,46.93051755,1.111488063,15.21836053,0.638373868,9.771679609
20443N3,10.51797122,47.35123938,0.979317702,14.16827993,0.549066579,9.149188441
20450N2,8.534294031,46.60182597,1.086084376,15.75162928,0.676358431,10.67920397
20460N2,4.250437299,16.48788323,0.389499675,5.399850461,0.214744298,3.488614517
20470N2,8.874983796,43.44219938,1.050863739,15.3189647,0.634348931,10.31491988
20471N2,6.893493792,56.06108986,1.281614207,19.90178285,0.85334721,14.5130698
20472N2,7.219187427,64.22488786,1.523674594,23.86944657,1.034108491,17.46087461
20473N2,8.353187577,91.77979055,2.150981463,36.68604895,1.58931342,27.63576518
20490N2,4.924791389,32.80704652,0.765012312,11.73449609,0.484037653,8.136300348
20491N2,5.431097561,30.96585383,0.748289808,10.77485242,0.465386712,7.467921023
20500N3,16.13629192,66.7657064,1.586737143,22.67452827,0.950369161,14.8473921
20501N3,13.41421825,34.42956228,1.131120733,12.81684806,0.578230856,8.218657916
20510N2,10.02560279,58.84221103,1.421733174,20.96790073,0.891951648,14.65427952
20520N3,8.411595366,36.57435674,0.89097287,12.6550869,0.53531833,8.428229946
20521N3,8.709187466,38.13213456,0.952660662,13.08823607,0.54978196,8.785154203
20530N2,14.63849296,49.15948124,1.455954315,18.34659622,0.774349829,12.02299827
20531N2,16.68125569,57.82012205,1.593943531,21.09328558,0.886355736,14.03883073
20540N2,7.072747511,22.86763745,0.616541229,7.916744936,0.328406282,4.986211958
20541N2,8.316004206,22.02138999,0.655605463,7.593680589,0.338494046,4.733074236
20542N2,8.499194907,30.87794875,0.775490269,10.47263438,0.436763064,6.853110712
20543N2,6.822749973,25.34135667,0.610573471,8.269883539,0.342237574,5.319747264
20544N2,5.85329968,25.41355595,0.610792152,8.722584384,0.368106197,5.778980728
20550N2,5.110530399,13.07407639,0.40086302,4.641871832,0.201783226,2.907429156
20551N2,5.61594456,12.60882437,0.455443316,4.707188141,0.220942094,2.997426389
20560N3,10.90328458,23.43462592,0.848686078,8.543680278,0.391896454,5.270181658
20561N3,6.794703363,16.86167956,0.541731722,5.503793084,0.249672246,3.319056903
20562N3,7.649715617,16.46024299,0.607000067,5.598754679,0.253232273,3.403039191
20563N3,17.01519787,41.5162216,1.359607213,15.32381726,0.692049101,9.649011718
20564N3,12.48320996,58.24809811,1.380552394,19.18815137,0.803778621,12.59795551
20571N3,10.40552378,18.54316966,0.865607851,7.62131604,0.342712799,4.710940588
20580N3,6.886568809,43.47682473,1.036763926,15.24730035,0.655129871,10.66238869
20581N2,6.651830499,41.15378541,0.953300467,14.30747928,0.621285029,10.05329412
20590N2,8.150969982,46.67400925,1.129276566,16.86340894,0.718299661,11.74842134
20600N2,7.495582026,42.9883826,1.022756405,15.13379189,0.65846254,10.60751856
20610N2,6.832028895,59.833275,1.393284245,21.71094313,0.94210281,15.74462693
20611N2,7.276790038,59.16053778,1.377447244,21.80288762,0.918052069,15.44961292
20620N2,5.036318073,28.52011037,0.644171585,9.563416143,0.408961653,6.635716541
20630N2,8.453377131,50.12510348,1.198318876,17.52973238,0.754147271,12.1688652
20631N2,8.711747295,53.30018599,1.291383333,18.94031396,0.811968497,13.33478959
20640N2,6.829557733,44.98073773,1.04869229,15.35317587,0.654498997,10.58074444
20650N2,8.186645297,29.21267583,0.794760577,10.08235984,0.442365665,6.50223503
20651N3,8.087645248,31.00030886,0.787731627,10.65239779,0.450476631,7.038768933
20652N2,8.666571816,27.19676222,0.736879874,9.277194115,0.408995516,5.919819173
20653N2,6.165666319,20.53179414,0.552713341,6.804345738,0.284592192,4.343453922
20670N3,9.25082135,59.0098658,1.263466213,19.04662403,0.798794637,12.97221765
20671N2,6.205077601,35.9612498,0.835075709,12.117607,0.506748957,8.145883853
20672N2,6.10719865,37.13381883,0.877892328,12.53014858,0.543135623,8.494099503
21000N2,4.75709361,43.29945037,0.977393812,15.67905559,0.688937199,11.40057264
21010N2,7.771256016,58.65716733,1.365397403,21.29281836,0.890402434,15.12737379
21011N2,6.700852806,57.28982178,1.362604551,20.8032226,0.898026489,15.04649912
21012N2,7.332889918,58.46430279,1.341101644,20.97980435,0.884031301,15.14905193
21013N2,7.877712138,61.02623644,1.43615426,21.94113959,0.952604453,15.84323035
21014N2,6.444936107,56.45670885,1.305009296,20.7089912,0.905677393,15.08037614
21020N2,15.50414267,65.87569124,1.575269815,22.19251624,0.921478253,14.57589086
21021N2,14.22084123,40.81716778,1.170696871,13.87781444,0.59839864,8.770357596
21030N2,6.991406335,34.25691275,0.880721007,12.4058422,0.544122104,8.560934054
21031N2,9.561651865,34.08621735,0.868544603,11.73915255,0.510527756,7.64680319
21032N2,8.036510406,40.20228932,1.009450384,14.39396534,0.632053085,9.906200063
21033N2,15.8778844,44.07644414,1.310235383,15.6146158,0.69127792,9.910883544
21034N2,10.62127084,38.03370489,1.020739936,13.18563694,0.579777409,8.520171261
21035N2,10.66678185,38.27281489,1.039295842,13.26417183,0.570912133,8.605250724
21040N3,8.372575349,13.55464749,0.556702569,5.806121804,0.237191012,3.369048214
21041N3,9.036349442,24.59248186,0.714504835,8.776133152,0.388684581,5.601651526
21050N2,13.24797757,71.06731149,1.638432335,24.84384012,1.039166376,17.10705238
21051N2,10.806188,48.43815197,1.140883897,16.54396528,0.690669531,11.10308399
21052N2,11.28801443,65.00528712,1.490706705,22.60844706,0.934219694,15.72477755
21053N2,11.61408023,70.13044358,1.62495307,24.6216331,1.029835339,17.32446519
21060N2,3.722417023,30.83811869,0.67676709,10.71704114,0.460756683,7.789561779
21070N2,7.399910638,28.4806214,0.721777873,9.629783261,0.400929419,6.355605612
21071N2,7.777931362,29.06441792,0.74571914,9.97924443,0.421751206,6.578744951
21072N2,8.24768811,31.41309525,0.831939352,10.74487257,0.451473104,7.11679838
21073N2,8.450250176,32.65336294,0.852019059,11.40533975,0.490397968,7.559157446
21080N2,6.980240534,54.09775677,1.241612133,19.36023307,0.831688491,13.81925399
21081N2,7.141313154,43.62798621,1.003345638,15.43870662,0.674348974,10.81972359
