,name,PLD,LCD,ASA,Density,VF,T,DC
328,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,231,1.0877524791043571
329,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,296,0.7480134812301686
330,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,111,3.3211931314763143
331,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,231,1.3147135564073535
332,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,296,0.9041121980272043
333,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,111,3.5625371670603174
334,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,231,1.3854702406083252
335,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,296,0.996327763596837
336,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,111,2.770661839526898
337,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,231,1.0855681894710418
338,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,296,0.7489638837752727
339,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,111,4.856992372380272
340,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,231,1.9285128876775566
341,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,296,1.4221407371555521
342,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,111,2.8388796115504458
343,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,231,1.1043445919218589
344,15101N2,18.81683,19.15734,1120.29,0.714317,0.6994,296,0.7700832505511035
345,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,111,4.2059150050848855
346,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,231,1.6444098261409057
347,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,296,1.182205487863634
348,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,111,3.6957155792746605
349,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,231,1.55001837903947
350,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,296,1.115003370439314
351,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,111,4.837041713983308
352,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,231,1.9495204121894976
353,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,296,1.4263652270927316
354,15140N2,29.275,29.52778,994.905,0.376743,0.8052,111,5.3857409987516665
355,15140N2,29.275,29.52778,994.905,0.376743,0.8052,231,2.2239423796559845
356,15140N2,29.275,29.52778,994.905,0.376743,0.8052,296,1.60595562611186
357,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,111,3.4528984071344233
358,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,231,1.3601101394514807
359,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,296,0.9527215418615739
360,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,111,1.0175513651313102
361,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,231,0.36362016990221435
362,15160N2,6.84138,7.40845,884.678,0.820147,0.5588,296,0.2519008419094081
363,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,111,3.246374796588678
364,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,231,1.236226628419858
365,15161N2,14.77734,15.54098,1218.88,0.513495,0.719,296,0.8723147335360029
366,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,111,1.9478201427012631
367,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,231,0.8612948181444731
368,15162N2,9.55976,10.41823,1284.1,0.853919,0.5824,296,0.5749463167117476
369,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,111,3.738663337914976
370,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,231,1.4390673489531596
371,15163N2,17.9532,18.25392,1186.84,0.531445,0.728,296,1.0233099065203277
372,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,111,2.0074287170352867
373,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,231,0.7762798438299086
374,15170N2,10.14918,10.78469,1296.81,0.813581,0.5754,296,0.528133049482865
375,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,111,2.070126129479654
376,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,231,0.8130746288764555
377,15171N2,5.9308,7.61354,1705.95,0.715945,0.6226,296,0.5358431205665639
378,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,111,3.2853033700145104
379,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,231,1.3128812836940693
380,15180N2,22.92139,23.38247,1005.75,0.611442,0.7384,296,0.9409442750162602
381,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,111,3.751738954653773
382,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,231,1.493551284843197
383,15181N2,29.10641,29.26242,910.797,0.534441,0.7648,296,1.0875530022693183
384,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,111,3.8804582254841677
385,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,231,1.4894007035133128
386,15182N2,27.49842,27.72885,953.505,0.509548,0.7832,296,1.0727841914535754
387,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,111,3.491780787751389
388,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,231,1.3729393667841638
389,15183N2,23.42567,23.85134,989.523,0.578754,0.7558,296,0.9831965435321813
390,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,111,3.7689157339661787
391,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,231,1.4898551919644205
392,15184N2,28.98969,29.13002,913.101,0.534625,0.7642,296,1.080498353134623
393,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,111,3.5467471733374643
394,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,231,1.3937724699031453
395,15185N2,23.90051,24.08857,986.238,0.569687,0.7554,296,0.990306412368206
396,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,111,5.274671938171371
397,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,231,2.180242881950114
398,15186N2,37.53631,37.71892,771.974,0.379974,0.8236,296,1.6037757437082378
399,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,111,1.2148080390981648
400,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,231,0.6722715225155541
401,15190N2,7.17461,7.48822,1216.37,1.10031,0.5024,296,0.4339995985245947
402,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,111,4.630804982071435
403,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,231,2.050052056643106
404,15200N3,7.49153,8.26864,2786.03,0.573041,0.7474,296,1.346416082996191
405,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,111,3.4178731274683387
406,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,231,1.424606808010045
407,15210N2,19.0141,19.44775,1192.98,0.583729,0.7114,296,0.991181820429182
408,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,111,6.580472075739442
409,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,231,2.83591349519309
410,15211N2,22.03332,23.61007,1531.0,0.348673,0.8402,296,2.0122850587303365
411,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,111,2.5371666833733966
412,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,231,1.0251277859782544
413,15220N2,11.48904,11.89015,1374.53,0.733937,0.6524,296,0.6787280782010439
414,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,111,3.8019762284020264
415,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,231,1.4680746416026145
416,15240N2,25.07403,25.43054,985.864,0.489931,0.7496,296,1.066084503911729
417,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,111,2.006177582431374
418,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,231,0.7474751435170647
419,15242N2,12.04028,12.56355,1200.88,0.788188,0.5958,296,0.512493365948415
420,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,111,4.8475255193127476
421,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,231,1.9017512082249763
422,15250N2,23.45936,23.8164,1074.08,0.422491,0.7872,296,1.379313333443838
423,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,111,4.856435723139603
424,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,231,1.9162504620341185
425,15251N2,23.39501,23.77963,1078.02,0.42397,0.7896,296,1.3727675550845635
426,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,111,4.508031669993244
427,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,231,1.7686825899614356
428,15252N2,21.90998,22.16218,1119.95,0.457913,0.773,296,1.2627721432705283
429,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,111,4.024507103385549
430,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,231,1.5661632018356
431,15253N2,19.37121,19.91137,1150.37,0.499114,0.7542,296,1.1291953105367993
432,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,111,4.501162409853311
433,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,231,1.8125176001734173
434,16000N2,29.58861,29.71623,916.759,0.44457,0.7864,296,1.3075104334374035
435,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,111,4.958377074139509
436,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,231,2.060657158366204
437,16001N2,33.11678,33.35495,848.902,0.393682,0.8046,296,1.5092256804393314
438,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,111,4.719976538218973
439,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,231,1.931569307681743
440,16002N2,31.2643,31.62427,885.361,0.417357,0.7928,296,1.4065181313530943
441,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,111,2.293556739366603
442,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,231,1.0424327618572424
443,16010N2,11.81127,12.20025,1380.95,0.806233,0.6182,296,0.6968011935502909
444,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,111,4.4219143725901455
445,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,231,1.761875430120276
446,16011N2,24.9389,25.21522,1017.24,0.46689,0.774,296,1.2744970923424133
447,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,111,2.4879182855958644
448,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,231,1.012069363562342
449,16020N2,14.67008,15.10313,1237.24,0.721008,0.666,296,0.6916287209314714
450,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,111,4.533162870256041
451,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,231,1.8117903952515102
452,16030N2,23.42838,23.61725,1082.63,0.441747,0.764,296,1.2963745915757194
453,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,111,4.242758929466601
454,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,231,1.6447886269846592
455,16031N2,20.23061,20.5771,1150.47,0.458838,0.7518,296,1.1881536931775103
456,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,111,3.6351847984325105
457,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,231,1.4463965493904358
458,16032N2,19.48416,19.72142,1164.54,0.529438,0.7294,296,1.0294976390215167
459,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,111,1.3766920392362791
460,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,231,0.7099540877086951
461,16040N2,6.32317,6.88647,1265.39,0.836176,0.566,296,0.43961502204897324
462,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,111,2.4560234020755174
463,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,231,1.0900668155710436
464,16041N2,11.80227,12.77232,1364.36,0.706854,0.6352,296,0.7310312684499105
465,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,111,2.380955213929113
466,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,231,0.9310542008945272
467,16050N2,13.29612,13.57867,1186.01,0.810656,0.6542,296,0.6446616849742677
468,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,111,3.3951133993201625
469,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,231,1.3845867969692802
470,16051N2,18.03346,18.33212,1123.89,0.614475,0.7156,296,0.9669813774138927
471,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,111,3.3824525086939747
472,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,231,1.4228152470887274
473,16052N2,22.14611,22.87778,1075.83,0.587633,0.72,296,1.000818164153723
474,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,111,3.46172186155778
475,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,231,1.4425360157812075
476,16053N2,22.34531,22.74923,1062.28,0.573461,0.7216,296,1.0244849334122181
477,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,111,3.1537339213541613
478,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,231,1.3074922247005407
479,16054N2,17.2986,17.84282,1153.09,0.651668,0.7022,296,0.9136070306731011
480,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,111,3.64900280518719
481,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,231,1.4640889375010455
482,16055N2,18.46865,18.7246,1085.34,0.567522,0.7332,296,1.0345215213517307
483,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,111,3.610895297354999
484,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,231,1.5024731024627396
485,16056N2,19.61827,20.37076,1103.39,0.569843,0.7314,296,1.0618600833296836
486,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,111,3.428653946999785
487,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,231,1.4474768280529275
488,16057N2,20.80033,21.28633,1099.79,0.612741,0.7292,296,1.0100124011274174
489,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,111,3.306870276897075
490,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,231,1.3631292892987557
491,16058N2,19.81649,20.13351,1127.92,0.621325,0.7144,296,0.9514786227811963
492,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,111,4.351698532701045
493,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,231,1.8505279008232878
494,16060N2,8.04952,10.02023,2285.61,0.519721,0.7318,296,1.2085207678455878
495,16061N2,18.6803,23.771,952.384,0.117976,0.9402,111,16.103547380958023
496,16061N2,18.6803,23.771,952.384,0.117976,0.9402,231,7.140021141390323
497,16061N2,18.6803,23.771,952.384,0.117976,0.9402,296,5.487021958927403
498,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,111,2.816355393826054
499,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,231,1.1642972608643927
500,16070N2,14.53313,15.14494,1563.92,0.617806,0.6998,296,0.8090158309584781
501,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,111,4.137477604362426
502,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,231,1.6403805763751633
503,16080N2,16.60556,17.23016,1193.94,0.491903,0.7428,296,1.1723333434840042
504,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,111,12.264711750288747
505,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,231,5.119896194820856
506,16110N3,15.821,22.92042,1253.51,0.176974,0.9102,296,3.82490967838869
507,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,111,11.695791514823842
508,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,231,4.728446673098235
509,16111N3,14.20348,16.1985,1362.96,0.19318,0.8914,296,3.5330207246695813
510,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,111,11.471835252534321
511,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,231,4.76300118501907
512,16112N3,15.91733,25.09536,1226.91,0.189809,0.907,296,3.5543810330428327
513,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,111,10.675070095338583
514,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,231,4.283920413157793
515,16113N3,14.242,16.21366,1391.24,0.215562,0.8892,296,3.18685952212416
516,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,111,2.5563347074517417
517,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,231,1.035387609318921
518,16120N2,12.8054,13.10985,1296.63,0.76133,0.652,296,0.7110631940399466
519,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,111,1.9872652919559928
520,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,231,0.8620793880748555
521,16121N2,10.9622,11.60295,1335.02,0.888622,0.598,296,0.5764595152347665
522,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,111,13.935059749406497
523,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,231,6.149914392259446
524,16130N3,22.01679,31.65411,899.168,0.14459,0.9324,296,4.642669041023896
525,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,111,3.5519712898827134
526,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,231,1.4851557010075365
527,16140N2,25.03846,25.23873,1171.91,0.533736,0.7422,296,1.0245844932761143
528,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,111,4.792428022860504
529,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,231,1.9202485831561729
530,16141N2,25.20703,25.76358,1023.64,0.428492,0.7918,296,1.3817324002872522
531,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,111,5.185475776492277
532,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,231,2.0705816126453502
533,16142N2,26.03347,26.58854,1013.33,0.388748,0.7998,296,1.5041063015663168
534,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,111,3.819029425503746
535,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,231,1.4953072679035972
536,16150N2,21.73409,22.12505,1117.47,0.494727,0.7648,296,1.088757233106086
537,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,111,2.6136087030452684
538,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,231,1.1512956815312458
539,16160N2,14.91681,15.19576,1234.64,0.740679,0.6612,296,0.7846233008982239
540,16170N2,17.69479,18.04129,1216.79,0.541368,0.717,111,3.744448359323022
541,16170N2,17.69479,18.04129,1216.79,0.541368,0.717,231,1.460239175555505
542,16170N2,17.69479,18.04129,1216.79,0.541368,0.717,296,1.0130316509456527
543,16171N2,17.08912,17.48621,1218.42,0.639697,0.7038,111,3.1125912830538596
544,16171N2,17.08912,17.48621,1218.42,0.639697,0.7038,231,1.2045319291516448
545,16171N2,17.08912,17.48621,1218.42,0.639697,0.7038,296,0.8360444276502915
546,16172N2,25.21067,25.46093,1061.57,0.41144,0.7752,111,4.956276488064543
547,16172N2,25.21067,25.46093,1061.57,0.41144,0.7752,231,1.9792123735392881
548,16172N2,25.21067,25.46093,1061.57,0.41144,0.7752,296,1.4190062354053614
549,16173N2,31.89966,32.18576,956.833,0.370163,0.8092,111,5.4913247309362045
550,16173N2,31.89966,32.18576,956.833,0.370163,0.8092,231,2.2229446580601344
551,16173N2,31.89966,32.18576,956.833,0.370163,0.8092,296,1.6196615443188573
552,16174N2,28.15568,28.50367,974.175,0.371696,0.799,111,5.3177944280430225
553,16174N2,28.15568,28.50367,974.175,0.371696,0.799,231,2.161846347130884
554,16174N2,28.15568,28.50367,974.175,0.371696,0.799,296,1.579509678288196
555,16190N2,6.85059,8.77775,1657.04,0.727662,0.6144,111,2.0733554223681128
556,16190N2,6.85059,8.77775,1657.04,0.727662,0.6144,231,1.1609905902962288
557,16190N2,6.85059,8.77775,1657.04,0.727662,0.6144,296,0.7262707684021885
558,16191N2,6.21266,7.34615,1964.67,0.699817,0.6282,111,2.41056736881417
559,16191N2,6.21266,7.34615,1964.67,0.699817,0.6282,231,1.2204053756357987
560,16191N2,6.21266,7.34615,1964.67,0.699817,0.6282,296,0.7979940912043658
561,16200N2,11.87076,12.45711,1395.19,0.878893,0.6552,111,1.842666910115361
562,16200N2,11.87076,12.45711,1395.19,0.878893,0.6552,231,0.8981643831918025
563,16200N2,11.87076,12.45711,1395.19,0.878893,0.6552,296,0.5707745078735291
564,16201N2,10.1499,10.63824,1404.12,0.914655,0.6138,111,1.915792291244182
565,16201N2,10.1499,10.63824,1404.12,0.914655,0.6138,231,0.849070179052232
566,16201N2,10.1499,10.63824,1404.12,0.914655,0.6138,296,0.559376954717441
567,16210N2,17.76688,18.18744,1181.3,0.71939,0.6692,111,2.6671756186556745
568,16210N2,17.76688,18.18744,1181.3,0.71939,0.6692,231,1.0878713726990594
569,16210N2,17.76688,18.18744,1181.3,0.71939,0.6692,296,0.7488435963919032
570,16211N2,17.80946,18.15626,1115.87,0.77486,0.6632,111,2.470995266907479
571,16211N2,17.80946,18.15626,1115.87,0.77486,0.6632,231,1.022673739774334
572,16211N2,17.80946,18.15626,1115.87,0.77486,0.6632,296,0.7118438886973563
573,16230N2,10.53462,10.83695,1298.79,0.844996,0.6024,111,2.072629688348466
574,16230N2,10.53462,10.83695,1298.79,0.844996,0.6024,231,0.8957910874340255
575,16230N2,10.53462,10.83695,1298.79,0.844996,0.6024,296,0.5926244667407826
576,16250N3,20.71633,22.75045,1055.32,0.14665,0.9284,111,13.975042431378691
577,16250N3,20.71633,22.75045,1055.32,0.14665,0.9284,231,6.037778572343715
578,16250N3,20.71633,22.75045,1055.32,0.14665,0.9284,296,4.571077082697732
579,16251N3,10.02197,11.66813,2118.37,0.294407,0.855,111,8.938472118898922
580,16251N3,10.02197,11.66813,2118.37,0.294407,0.855,231,3.405081037615697
581,16251N3,10.02197,11.66813,2118.37,0.294407,0.855,296,2.4193787256674817
582,16260N2,9.49409,9.91963,684.39,1.03072,0.479,111,0.8156370524900204
583,16260N2,9.49409,9.91963,684.39,1.03072,0.479,231,0.2911314386915259
584,16260N2,9.49409,9.91963,684.39,1.03072,0.479,296,0.19956107025880562
585,16271N2,29.53662,30.00226,1144.0,0.456346,0.7662,111,4.119277095243014
586,16271N2,29.53662,30.00226,1144.0,0.456346,0.7662,231,1.686433880943773
587,16271N2,29.53662,30.00226,1144.0,0.456346,0.7662,296,1.2099403154303996
588,16272N2,39.65207,39.84009,1004.35,0.375032,0.8098,111,5.066963065231599
589,16272N2,39.65207,39.84009,1004.35,0.375032,0.8098,231,2.07834550456477
590,16272N2,39.65207,39.84009,1004.35,0.375032,0.8098,296,1.5108896495036548
591,16273N2,27.92619,28.32721,1229.18,0.49464,0.7694,111,3.886643625518416
592,16273N2,27.92619,28.32721,1229.18,0.49464,0.7694,231,1.5614955743189816
593,16273N2,27.92619,28.32721,1229.18,0.49464,0.7694,296,1.0986976655192398
594,16290N3,3.38802,5.76965,856.239,1.06672,0.452,111,0.5679856832088811
595,16290N3,3.38802,5.76965,856.239,1.06672,0.452,231,0.5481525540870992
