name,PLD,LCD,ASA,Density,VF
20120N2_2.0_0.5,5.8062,6.84163,1185.09,1.23876,0.4724
19340N2_2.0_0.5,5.83964,7.26463,2066.15,0.783345,0.6236
07010N3_2.0_1.0,5.87921,8.03264,2224.08,0.853977,0.6496
21140N2_2.0_0.5,5.91953,7.90828,1220.56,1.0751,0.5266
20140N2_2.0_1.0,5.97997,6.58738,957.566,1.46038,0.4246
19200N2_2.0_0.5,6.0172,7.16184,1606.92,0.833039,0.6134
16060N2_2.0_1.0,6.055,7.14234,1725.79,1.01959,0.5996
16311N2_2.0_1.0,6.08909,6.82909,905.361,1.38552,0.4586
20403N2_2.0_1.0,6.1082,7.736,961.29,1.14557,0.5334
20141N2_2.0_1.0,6.11496,6.89991,1063.98,1.42882,0.4494
16311N2_2.0_0.5,6.14028,7.35479,1160.42,1.13232,0.4938
21020N2_2.0_0.5,6.15767,8.02826,2141.03,0.724846,0.6584
13150N2_2.0_1.0,6.1717,7.22662,1787.39,0.970194,0.579
09000N3_2.0_1.0,6.20069,7.32333,1585.39,1.06705,0.5842
18040N3_2.0_1.0,6.20157,7.15494,1257.69,1.27102,0.5024
18040N3_2.0_0.5,6.20157,7.15494,1469,1.04612,0.5374
20564N3_2.0_0.5,6.2085,8.04552,2303.11,0.823648,0.6742
20542N2_2.0_0.5,6.21105,8.03733,1285.64,1.15275,0.5092
20290N2_2.0_0.5,6.22889,7.19127,1220.99,1.06722,0.5296
12000N2_2.0_0.5,6.23783,7.9394,1738.96,0.930708,0.587
19490N2_2.0_1.0,6.25017,7.32705,917.857,1.52096,0.4296
20540N2_2.0_0.5,6.28753,8.05816,1118.13,1.29403,0.4672
16191N2_2.0_0.5,6.28967,7.3986,1303.63,1.01457,0.5462
16510N2_2.0_0.5,6.29265,7.25429,1181.27,1.13619,0.4944
16041N2_2.0_1.0,6.35738,7.77579,703.291,1.54003,0.4384
13120N2_2.0_1.0,6.36802,7.89313,1003.47,1.44627,0.4654
19260N2_2.0_1.0,6.37553,6.98895,839.923,1.37736,0.424
20121N3_2.0_1.0,6.38213,6.95681,899.25,1.7346,0.366
21033N2_2.0_1.0,6.38941,7.19946,1310.45,1.35331,0.4904
19462N2_2.0_1.0,6.41853,8.11813,1690.76,0.947111,0.5712
17060N2_2.0_1.0,6.4512,7.44455,953.49,1.57283,0.4336
19401N3_2.0_0.5,6.45567,11.22304,2596.85,0.469652,0.7898
16190N2_2.0_0.5,6.46152,8.77775,1470.04,1.0039,0.547
17230N2_2.0_0.5,6.49101,7.9603,1353.42,1.1447,0.515
17061N2_2.0_0.5,6.49737,7.07551,623.431,1.30572,0.4322
18130N3_2.0_1.0,6.50348,7.05325,1210.6,1.57902,0.4502
20653N2_2.0_0.5,6.50561,6.95697,1450.84,1.12668,0.546
17230N2_2.0_1.0,6.57644,8.15529,971.143,1.53371,0.436
19341N2_2.0_1.0,6.58272,7.58544,1171.19,1.22795,0.4926
20142N2_2.0_0.5,6.60926,8.41958,1308.99,1.08252,0.518
21034N2_2.0_0.5,6.61184,7.85596,1418.99,1.02513,0.558
19370N2_2.0_1.0,6.65319,8.32824,655.847,1.33276,0.4474
21251N2_2.0_1.0,6.6996,8.74289,2090.38,0.736889,0.6728
19260N2_2.0_0.5,6.72662,8.35732,1175.61,1.10912,0.4984
07010N3_2.0_0.5,6.73915,9.00974,2352.57,0.637832,0.7082
20142N2_2.0_1.0,6.74705,7.14539,995.214,1.39273,0.4468
18023N3_2.0_1.0,6.7681,8.04121,1288.91,1.13937,0.555
20141N2_2.0_0.5,6.77074,7.66289,1227.66,1.11948,0.5048
20650N2_2.0_1.0,6.7807,7.38458,1440.54,1.06371,0.535
07011N3_2.0_1.0,6.79233,8.76515,2178.74,0.761522,0.6882
21020N2_2.0_1.0,6.86368,8.36598,1596.23,0.961749,0.6008
20652N2_2.0_1.0,6.86524,7.90743,1473.66,1.13915,0.5218
21111N3_2.0_1.0,6.88103,9.39728,1585.53,0.732451,0.6438
20543N2_2.0_1.0,6.91972,8.03227,1375.45,1.17722,0.5256
20543N2_2.0_0.5,6.91972,7.62688,1240.38,0.989425,0.5318
17210N2_2.0_1.0,6.92547,8.48001,1527.02,1.13206,0.5558
20652N2_2.0_0.5,7.04539,8.10744,1598.85,1.01407,0.5518
21033N2_2.0_0.5,7.05404,8.5669,1464.66,1.01429,0.5798
10020N2_2.0_1.0,7.0588,7.67634,742.734,1.31855,0.4478
20544N2_2.0_0.5,7.11167,10.54699,1213.88,1.18139,0.5106
16060N2_2.0_0.5,7.16576,8.82697,2034.49,0.769653,0.669
20650N2_2.0_0.5,7.16692,7.94055,1590.11,0.938163,0.565
19390N2_2.0_0.5,7.18038,8.14999,1808.84,0.892126,0.5934
16251N3_2.0_1.0,7.19378,9.64612,2595.01,0.570228,0.7718
17060N2_2.0_0.5,7.2154,8.89077,1326.14,1.16216,0.5226
20210N2_2.0_1.0,7.22151,8.42978,1726.95,0.959759,0.6208
15170N2_2.0_1.0,7.23068,8.39769,1111.76,1.3966,0.463
19341N2_2.0_0.5,7.25445,8.59588,1435.19,0.973279,0.5534
20362N2_2.0_1.0,7.31545,8.50806,1004.5,1.26704,0.4686
05001N2_2.0_1.0,7.32126,9.02791,1952.17,0.790624,0.6518
16481N2_2.0_1.0,7.33708,8.78871,1628.41,1.1726,0.5314
21031N2_2.0_0.5,7.36769,8.17163,1298.85,1.09202,0.5242
21111N3_2.0_0.5,7.38016,9.7289,1828.13,0.644878,0.6678
18130N3_2.0_0.5,7.4081,8.25776,1334.78,1.16024,0.5196
19462N2_2.0_0.5,7.41632,7.9831,1857.31,0.798861,0.631
19490N2_2.0_0.5,7.42868,8.32469,1222.61,1.14873,0.4984
17170N2_2.0_1.0,7.45106,8.33028,1137.11,1.2616,0.4806
20140N2_2.0_0.5,7.51008,8.16935,1212.94,1.13972,0.5072
12040N2_2.0_1.0,7.55588,8.33546,1835.01,0.85027,0.6046
16330N2_2.0_1.0,7.55673,8.66367,1787.11,0.865755,0.638
19003N3_2.0_1.0,7.57532,9.70559,2495.96,0.543325,0.7926
09000N3_2.0_0.5,7.58711,9.243,1800.21,0.784057,0.6538
19010N2_2.0_1.0,7.63485,8.34686,1132.7,1.35516,0.4782
20370N3_2.0_1.0,7.63857,10.11474,2263.39,0.561551,0.7626
20403N2_2.0_0.5,7.65121,8.39922,1480.33,0.881751,0.6084
15040N2_2.0_1.0,7.67415,8.4398,1211.06,1.20939,0.5032
10020N2_2.0_0.5,7.82218,8.95452,1491.22,0.977211,0.5688
21035N2_2.0_0.5,7.8537,8.84057,1321.06,1.02676,0.5528
19370N2_2.0_0.5,7.89089,8.90685,1021.32,1.03441,0.5394
17170N2_2.0_0.5,7.94946,9.70158,1321.24,1.00517,0.545
13060N2_2.0_0.5,7.95806,10.16699,1472.9,0.907137,0.5942
07011N3_2.0_0.5,7.96498,9.70788,2246.99,0.572322,0.7384
16480N2_2.0_1.0,8.04428,9.31367,1333.8,1.12944,0.5644
20121N3_2.0_0.5,8.04458,8.78647,1066.59,1.33683,0.4334
15030N2_2.0_1.0,8.05099,9.80607,1370.36,1.07747,0.5786
16041N2_2.0_0.5,8.09919,9.44869,896.024,1.12344,0.5228
16251N3_2.0_0.5,8.10672,11.43954,2457.22,0.432317,0.8128
20362N2_2.0_0.5,8.1368,8.85918,1243.83,1.02635,0.549
12040N2_2.0_0.5,8.15975,9.50884,1764.13,0.746893,0.6492
18134N3_2.0_1.0,8.25036,9.13895,1492.1,1.04153,0.584
19190N2_2.0_1.0,8.25459,10.13288,968.711,0.988336,0.5802
19003N3_2.0_0.5,8.33862,10.38747,2272.95,0.412075,0.824
13060N2_2.0_1.0,8.3418,9.76085,1381.7,1.14508,0.541
14060N2_2.0_0.5,8.40489,10.27417,1694.15,0.808137,0.6498
20521N3_2.0_1.0,8.43061,9.74652,1231.9,1.23193,0.5114
20411N2_2.0_1.0,8.43345,9.15554,1353.11,1.10575,0.5644
19010N2_2.0_0.5,8.45136,9.97076,1231.08,1.04731,0.5368
17210N2_2.0_0.5,8.53236,10.13569,1647.44,0.865669,0.6224
16330N2_2.0_0.5,8.56247,9.63294,1865.93,0.667218,0.6906
20411N2_2.0_0.5,8.59356,9.44271,1440.38,0.895699,0.599
15080N2_2.0_1.0,8.61236,9.264,1518.91,0.958642,0.6026
16481N2_2.0_0.5,8.62802,9.83063,1739.4,0.888674,0.6098
13110N2_2.0_1.0,8.64238,9.70679,1268.34,1.10155,0.5802
13150N2_2.0_0.5,8.72372,10.26222,1854.11,0.761792,0.6544
16360N2_2.0_0.5,8.73313,10.65042,1958.46,0.768532,0.67
21230N2_2.0_1.0,8.84417,9.60919,2291.95,0.661411,0.7016
21230N2_2.0_0.5,8.84528,9.90813,2319.96,0.567802,0.724
15163N2_2.0_1.0,8.88508,10.24304,1432.33,1.03476,0.6028
20361N2_2.0_1.0,8.90954,9.67509,1604.69,0.978479,0.5922
15080N2_2.0_0.5,8.92711,10.16452,1500.19,0.800864,0.6312
13110N2_2.0_0.5,8.99138,10.37434,1402.94,0.92125,0.628
19190N2_2.0_0.5,9.11966,10.32946,1115.18,0.861303,0.6056
20370N3_2.0_0.5,9.13194,11.99462,2125.99,0.439979,0.8004
18023N3_2.0_0.5,9.13942,10.50123,1435.61,0.864132,0.6252
21250N2_2.0_1.0,9.15294,9.92448,1405.35,0.955684,0.581
20402N2_2.0_1.0,9.16406,9.74321,1267.07,0.915126,0.6
19350N2_2.0_1.0,9.25336,9.72315,1098.54,1.39251,0.4738
20172N2_2.0_1.0,9.27476,10.1415,1321.81,1.15571,0.5392
20341N2_2.0_1.0,9.32042,10.28165,1417.94,0.94024,0.6028
15040N2_2.0_0.5,9.32279,10.0443,1318.11,0.958572,0.5792
16360N2_2.0_1.0,9.34429,9.88273,1432.94,0.992942,0.6
20361N2_2.0_0.5,9.44799,10.30733,1627.08,0.774764,0.6414
19491N2_2.0_0.5,9.46378,10.90463,1354.61,0.971189,0.5912
19353N2_2.0_1.0,9.48252,9.86081,1244.4,1.1354,0.5394
16340N2_2.0_1.0,9.50746,10.42178,1011.92,1.22291,0.5182
20421N2_2.0_0.5,9.5322,10.00817,955.95,1.17652,0.5102
15163N2_2.0_0.5,9.5336,10.60284,1509.68,0.783104,0.6612
20172N2_2.0_0.5,9.54846,10.51595,1279.24,0.965508,0.5844
20402N2_2.0_0.5,9.63434,10.49614,1367.87,0.752137,0.64
18141N2_2.0_1.0,9.64515,10.77175,1603.61,0.935294,0.6196
20470N2_2.0_1.0,9.69551,10.79555,1153,1.09534,0.5982
19491N2_2.0_1.0,9.73061,11.45692,1170.2,1.34065,0.5218
20169N2_2.0_1.0,9.75172,10.68101,1333.05,0.922537,0.6082
10010N2_2.0_1.0,9.75805,11.10518,1347.25,0.95819,0.5958
19350N2_2.0_0.5,9.76509,10.29519,1273.76,1.08738,0.5388
20167N2_2.0_1.0,9.80579,10.76472,1337.25,0.917523,0.6082
18101N2_2.0_1.0,9.82399,10.90149,1600.12,0.765642,0.6766
16141N2_2.0_1.0,9.897,10.9297,1439.25,0.811498,0.676
16340N2_2.0_0.5,9.92998,11.16336,1204.78,0.994974,0.5862
15060N2_2.0_1.0,9.99451,10.92404,1424.02,0.980626,0.5754
20341N2_2.0_0.5,9.99457,10.66994,1490.12,0.744486,0.6588
14010N2_2.0_1.0,10.05901,10.95118,1134.84,1.25214,0.515
21041N3_2.0_1.0,10.10746,11.10987,1123.78,1.34969,0.4766
20360N2_2.0_1.0,10.12612,11.19825,1359.56,0.804289,0.668
20620N2_2.0_1.0,10.1418,11.47133,1250.35,0.922803,0.5904
21041N3_2.0_0.5,10.23083,11.28728,1171.59,1.12244,0.5176
15110N2_2.0_1.0,10.28595,11.33969,1690.8,0.638148,0.6994
12062N2_2.0_1.0,10.31001,10.93037,1350.07,1.04503,0.5686
19353N2_2.0_0.5,10.32312,11.33782,1411.35,0.898103,0.5998
20210N2_2.0_0.5,10.38393,12.94844,1414.78,0.722982,0.6772
17030N2_2.0_1.0,10.39402,11.03143,1608.69,0.825663,0.6634
14020N2_2.0_1.0,10.39853,11.13327,1086.14,0.990713,0.6282
20651N3_2.0_1.0,10.41847,11.03913,1415.02,0.961913,0.5972
20651N3_2.0_0.5,10.41847,11.03913,1456.91,0.890864,0.6126
20520N3_2.0_0.5,10.45469,11.66976,1377.85,0.92437,0.603
20520N3_2.0_1.0,10.50946,11.80921,1168.72,1.18878,0.5404
12061N2_2.0_1.0,10.50991,11.05595,1348.71,1.0189,0.5874
14010N2_2.0_0.5,10.55497,11.30986,1284.09,0.97805,0.5856
17040N2_2.0_0.5,10.60796,11.48934,1201.14,0.949522,0.5824
17040N2_2.0_1.0,10.6225,10.84226,1087.76,1.19858,0.5192
20310N2_2.0_1.0,10.69815,12.16916,1446.81,0.655863,0.741
20401N2_2.0_1.0,10.72188,11.766,1883.05,0.812994,0.6736
18134N3_2.0_0.5,10.72722,11.30465,1510.74,0.81144,0.6338
15170N2_2.0_0.5,10.73657,11.34072,1231.16,1.10509,0.5424
16141N2_2.0_0.5,10.77325,11.97192,1471.23,0.619995,0.7352
19270N2_2.0_1.0,10.90296,12.40284,1262.44,1.11881,0.582
21250N2_2.0_0.5,10.91886,11.86932,1495.28,0.847361,0.5998
19180N2_2.0_1.0,10.91907,12.02743,1387.72,0.753158,0.7062
15091N2_2.0_1.0,10.93559,12.743,1267.55,0.948697,0.6078
20491N2_2.0_1.0,10.938,11.73132,1169.76,1.09501,0.5366
20450N2_2.0_0.5,10.99724,12.19675,1368.36,0.888248,0.6158
20620N2_2.0_0.5,11.0007,11.68199,1262.85,0.825154,0.6066
20280N2_2.0_1.0,11.01381,12.73698,1163.19,1.01332,0.5696
18032N2_2.0_1.0,11.01404,11.58864,817.564,1.46871,0.4728
15110N2_2.0_0.5,11.0256,11.86341,1615.33,0.563886,0.725
15060N2_2.0_0.5,11.05775,11.9907,1432.12,0.824438,0.6078
10010N2_2.0_0.5,11.06818,12.72534,1321.59,0.858832,0.6226
16140N2_2.0_1.0,11.074,12.0535,1095.46,1.06644,0.5992
20165N2_2.0_1.0,11.08332,12.27596,1318.42,0.807256,0.6738
12060N2_2.0_1.0,11.08478,11.57448,1336.21,1.01748,0.588
17180N2_2.0_1.0,11.11465,11.50222,1220.32,0.981658,0.5852
17180N2_2.0_0.5,11.11465,11.50222,1362.81,0.798387,0.6334
18032N2_2.0_0.5,11.11522,12.33563,1015.62,1.0701,0.5548
20471N2_2.0_1.0,11.12927,12.00511,1298.21,0.814076,0.6728
16331N2_2.0_1.0,11.13909,12.45406,1389.93,0.818612,0.6666
18101N2_2.0_0.5,11.14658,12.3858,1532.62,0.60864,0.726
20610N2_2.0_1.0,11.16868,12.45816,1430.86,0.783075,0.6866
20450N2_2.0_1.0,11.17853,12.50061,1212.2,1.23232,0.5516
20630N2_2.0_1.0,11.18092,11.40549,1415.28,1.06869,0.5862
20169N2_2.0_0.5,11.19814,12.5237,1359,0.747635,0.664
11030N2_2.0_1.0,11.20408,12.38445,1250.08,0.965097,0.6122
19360N2_2.0_1.0,11.24706,12.28023,1339.22,0.7448,0.6994
20310N2_2.0_0.5,11.28076,12.75009,1469.13,0.48597,0.787
16142N2_2.0_1.0,11.28596,12.15659,1374.99,0.769678,0.6922
20521N3_2.0_0.5,11.3101,12.30993,1329.11,0.940168,0.5784
15091N2_2.0_0.5,11.32575,12.79438,1301.08,0.804377,0.6338
17030N2_2.0_0.5,11.35397,12.67663,1514.42,0.630817,0.7168
20670N3_2.0_1.0,11.40763,12.4004,1491.07,0.690288,0.69
17190N2_2.0_0.5,11.40785,12.11169,1267.08,0.80595,0.625
20671N2_2.0_1.0,11.44756,11.97697,1139.69,1.06413,0.5366
17190N2_2.0_1.0,11.45083,12.04553,1017.53,1.08156,0.55
17191N2_2.0_1.0,11.46965,12.49728,1123.55,1.2747,0.5354
11003N2_2.0_1.0,11.50716,12.01872,1471.73,0.704683,0.683
20611N2_2.0_1.0,11.53201,13.43207,1464.97,0.767405,0.691
07002N2_2.0_1.0,11.56778,11.79766,1179.55,1.05329,0.5604
20165N2_2.0_0.5,11.57819,12.20486,1397.53,0.622653,0.7214
20090N2_2.0_1.0,11.63082,12.83799,1093.93,1.24738,0.5348
15031N2_2.0_1.0,11.66953,12.00064,1411.97,0.776729,0.6714
20260N3_2.0_1.0,11.71243,11.9102,845.38,1.87887,0.4072
20260N3_2.0_0.5,11.71874,11.9102,905.33,1.35214,0.4402
20490N2_2.0_0.5,11.72208,12.76505,1337.05,0.77164,0.643
16420N2_2.0_1.0,11.76505,12.36771,1207.88,0.809566,0.6344
16420N2_2.0_0.5,11.76505,12.36771,1261.02,0.776165,0.6418
18031N2_2.0_1.0,11.80492,13.76839,890.323,1.2505,0.5464
20167N2_2.0_0.5,11.83803,12.15413,1356.59,0.743438,0.6558
20350N2_2.0_1.0,11.85202,13.20313,1188.48,1.0279,0.6014
19530N2_2.0_1.0,11.97773,12.73428,1348.71,0.687558,0.7066
20672N2_2.0_1.0,11.98248,12.41356,1195.77,1.01936,0.565
17191N2_2.0_0.5,12.00124,12.92091,1269.01,0.933567,0.602
15061N2_2.0_1.0,12.02088,12.74846,1351.7,0.795455,0.6382
21051N2_2.0_1.0,12.07836,13.58283,1340.5,0.862816,0.6336
12060N2_2.0_0.5,12.09932,12.93623,1313.22,0.917993,0.6158
12061N2_2.0_0.5,12.25299,12.73494,1308.82,0.919106,0.6186
11003N2_2.0_0.5,12.26163,12.93396,1741.99,0.598964,0.7092
19180N2_2.0_0.5,12.27401,13.78012,1420.55,0.57593,0.753
19360N2_2.0_0.5,12.29461,13.10751,1388.72,0.560491,0.7498
21051N2_2.0_0.5,12.30504,13.85136,1445.89,0.706055,0.6648
20070N2_2.0_1.0,12.32272,12.69965,1464.37,0.791426,0.712
20090N2_2.0_0.5,12.32826,14.05595,1326.01,0.939551,0.6096
19270N2_2.0_0.5,12.44127,13.7951,1301.37,0.893393,0.631
19572N2_2.0_1.0,12.44249,13.28679,1113.29,1.13054,0.5482
18161N2_2.0_1.0,12.45288,13.56129,1181.96,1.01528,0.5866
11030N2_2.0_0.5,12.47415,14.40467,1338.36,0.75862,0.6616
20170N2_2.0_1.0,12.4756,13.04409,1377.8,1.14378,0.602
21181N2_2.0_1.0,12.51666,13.91593,1369.71,0.765447,0.6784
19311N2_2.0_1.0,12.5387,14.27211,1414.96,0.783055,0.6628
07002N2_2.0_0.5,12.54176,12.99009,1256.25,0.878206,0.6104
18161N2_2.0_0.5,12.58457,13.32574,1282.69,0.866273,0.6314
14091N2_2.0_1.0,12.58754,13.81857,1509.43,0.813104,0.6562
20350N2_2.0_0.5,12.62504,13.27393,1218.97,0.835888,0.6492
12062N2_2.0_0.5,12.6266,13.81264,1314.88,0.942253,0.5978
20671N2_2.0_0.5,12.63253,13.24024,1306.66,0.857282,0.603
20280N2_2.0_0.5,12.71153,13.93413,1280.32,0.81705,0.626
18033N2_2.0_1.0,12.7699,14.93013,911.979,1.23412,0.5492
19310N2_2.0_1.0,12.80342,13.87544,1171.65,1.0546,0.5828
16050N2_2.0_1.0,12.84856,13.14392,1249.31,0.897394,0.6302
16050N2_2.0_0.5,12.89385,13.16142,1262.48,0.854025,0.6422
19351N2_2.0_1.0,12.90658,13.39426,1054.09,1.12831,0.5672
17161N3_2.0_1.0,12.95158,15.25187,2015.61,0.597104,0.7618
19522N2_2.0_1.0,12.97749,13.39593,1282.89,0.802829,0.6384
19522N2_2.0_0.5,12.97749,13.39593,1318.12,0.69162,0.665
16110N3_2.0_0.5,12.99435,22.92042,1401.85,0.23592,0.8884
19060N2_2.0_1.0,12.99804,13.7965,1051.49,1.08366,0.571
16331N2_2.0_0.5,13.02372,13.62376,1453.07,0.616644,0.729
19310N2_2.0_0.5,13.0467,14.62726,1368.35,0.796214,0.649
15131N2_2.0_1.0,13.04841,14.08361,1377.34,0.530881,0.7546
13020N2_2.0_1.0,13.04903,13.95313,1466,0.364912,0.8452
16110N3_2.0_1.0,13.05262,22.92042,1481.26,0.294867,0.8708
21201N2_2.0_0.5,13.06944,13.60301,1470.82,0.781016,0.6494
19060N2_2.0_0.5,13.07334,14.15093,1326.28,0.844266,0.6198
19572N2_2.0_0.5,13.08553,14.23653,1351.98,0.872677,0.6224
20470N2_2.0_0.5,13.12216,14.68421,1097.01,0.822596,0.6632
20491N2_2.0_0.5,13.13021,14.22277,1260.23,0.864389,0.5982
20170N2_2.0_0.5,13.18044,14.6404,1387.54,0.880761,0.6372
16080N2_2.0_1.0,13.18195,13.93985,1165.35,0.938098,0.6254
20401N2_2.0_0.5,13.19906,13.74084,1972.57,0.611809,0.7212
16273N2_2.0_1.0,13.20751,14.20561,1344.22,0.795953,0.7052
18031N2_2.0_0.5,13.21052,13.77853,1085.75,0.926241,0.6078
15240N2_2.0_0.5,13.21406,13.64713,1325.66,0.554094,0.722
13122N2_2.0_0.5,13.24528,14.36265,1195.46,0.66427,0.7138
16111N3_2.0_1.0,13.26443,15.18214,1618.78,0.321868,0.8502
13020N2_2.0_0.5,13.28095,14.7509,1420.21,0.319457,0.8492
16450N2_2.0_1.0,13.32909,15.26411,1394.91,0.8247,0.6744
15150N2_2.0_1.0,13.34386,14.08286,1287.69,0.773604,0.6798
15150N2_2.0_0.5,13.34386,14.08286,1332.72,0.659126,0.6964
19000N3_2.0_1.0,13.40249,15.80921,1615.54,0.327946,0.8638
15111N2_2.0_1.0,13.42444,14.39049,1355.78,0.589993,0.7244
2016bN2_2.0_1.0,13.44534,14.07751,1215.88,0.739147,0.6924
20331N2_2.0_0.5,13.46157,14.4243,1271.87,0.809342,0.6406
19292N2_2.0_1.0,13.46962,14.54869,786.947,1.34058,0.4952
15140N2_2.0_1.0,13.47571,14.4298,1237.37,0.743684,0.706
20672N2_2.0_0.5,13.48186,14.27053,1345.13,0.82157,0.6254
16390N2_2.0_1.0,13.4981,14.72015,1248.26,0.946879,0.6368
16271N2_2.0_1.0,13.5017,14.02823,1128.95,0.991334,0.6336
15240N2_2.0_1.0,13.52073,13.81917,1368.85,0.618259,0.7036
17161N3_2.0_0.5,13.524,15.81663,2060.41,0.465158,0.7968
17163N3_2.0_1.0,13.56562,15.88065,1937.54,0.573958,0.7628
15140N2_2.0_0.5,13.59198,14.93521,1277.35,0.560214,0.7556
2016bN2_2.0_0.5,13.60196,14.67821,1279.17,0.570275,0.741
15061N2_2.0_0.5,13.60623,14.34076,1481.49,0.677101,0.6756
16450N2_2.0_0.5,13.61635,15.27504,1422.73,0.64826,0.7092
20670N3_2.0_0.5,13.62489,14.51256,1534.92,0.570623,0.723
21201N2_2.0_1.0,13.63027,14.07207,1127.57,0.982798,0.5996
19430N2_2.0_1.0,13.64425,14.37757,1161.37,1.04193,0.5934
13010N2_2.0_1.0,13.6572,14.20619,1275.52,0.702394,0.6746
20331N2_2.0_1.0,13.67834,13.9409,1090.66,1.08611,0.5784
16312N2_2.0_1.0,13.69086,15.25172,1340.23,0.870983,0.6732
15030N2_2.0_0.5,13.69378,14.4326,1249.69,0.816462,0.6444
19380N2_2.0_1.0,13.69844,14.0883,1067.72,1.0739,0.5664
16312N2_2.0_0.5,13.74974,15.24234,1330.71,0.707475,0.692
19292N2_2.0_0.5,13.76114,14.97184,1043.85,1.00236,0.5614
16111N3_2.0_0.5,13.79714,15.99577,1518.94,0.257524,0.874
21251N2_2.0_0.5,13.81716,14.34958,1399.33,0.630166,0.7184
17163N3_2.0_0.5,13.83528,16.40589,1961.87,0.442753,0.7972
16480N2_2.0_0.5,13.84519,14.52349,1208.96,0.855966,0.6258
19573N2_2.0_1.0,13.87633,14.95282,1272.81,0.899638,0.6254
19530N2_2.0_0.5,13.90207,14.36303,1342.3,0.531864,0.7494
16170N2_2.0_1.0,13.94029,14.29289,1138.03,1.00364,0.5992
19061N2_2.0_1.0,13.94215,14.45557,1142.2,1.02372,0.5782
19290N2_2.0_1.0,14.02972,15.02403,1115.48,1.21961,0.539
20181N2_2.0_1.0,14.04473,14.74153,1203.31,0.795437,0.6546
18110N2_2.0_1.0,14.08368,14.67758,1125.07,0.973926,0.5954
13123N2_2.0_1.0,14.10479,14.2686,1030.95,1.03953,0.5882
19380N2_2.0_0.5,14.15516,14.97086,1249.85,0.835686,0.634
18033N2_2.0_0.5,14.15962,14.82921,1127.07,0.907353,0.6078
19510N2_2.0_1.0,14.17577,14.81178,1219.76,0.619561,0.7522
16390N2_2.0_0.5,14.18443,15.0633,1240.65,0.797182,0.6694
19000N3_2.0_0.5,14.26892,17.69562,1472.68,0.267561,0.8794
14020N2_2.0_0.5,14.28983,15.19749,945.982,0.730506,0.69
13100N2_2.0_1.0,14.34604,15.30732,1179.42,0.894073,0.6336
16170N2_2.0_0.5,14.3536,15.0012,1274.48,0.772502,0.651
19182N2_2.0_1.0,14.40226,15.22526,1251.47,0.620548,0.7512
20040N2_2.0_1.0,14.40782,14.84193,1197.16,0.780046,0.672
19061N2_2.0_0.5,14.47582,15.04318,1141.98,0.791902,0.6446
16400N2_2.0_1.0,14.48498,16.26267,1266.04,0.799307,0.6982
20091N2_2.0_1.0,14.518,14.8605,1054.79,1.25124,0.543
13010N2_2.0_0.5,14.5466,15.50885,1196.12,0.640763,0.7006
20490N2_2.0_1.0,14.54959,14.8662,1071.23,0.977519,0.5858
20321N2_2.0_1.0,14.55954,15.27246,1104.06,0.882177,0.6618
20182N2_2.0_1.0,14.5656,15.11948,1151.28,0.780839,0.645
20091N2_2.0_0.5,14.5833,14.99324,1238.78,0.967645,0.6092
20410N2_2.0_0.5,14.58625,16.74945,1294.76,0.668949,0.709
16400N2_2.0_0.5,14.60554,16.59047,1284.76,0.638909,0.7232
20201N2_2.0_1.0,14.61786,15.22235,1065.05,1.05659,0.5778
20182N2_2.0_0.5,14.64012,15.36724,1257.59,0.661379,0.688
13123N2_2.0_0.5,14.69147,15.31574,1252.84,0.828249,0.6404
19510N2_2.0_0.5,14.70997,15.58561,1257.81,0.483972,0.7876
19570N2_2.0_1.0,14.73051,15.29335,1050.4,1.10841,0.5732
18112N2_2.0_0.5,14.73373,15.7784,1182.58,0.790041,0.655
18112N2_2.0_1.0,14.77286,15.24869,1073.89,0.955636,0.613
15072N2_2.0_1.0,14.77384,16.21977,1270.31,0.896794,0.6686
15161N2_2.0_1.0,14.77734,15.54098,1088.12,0.691364,0.6678
15161N2_2.0_0.5,14.77734,15.54098,1181.43,0.602429,0.6924
20250N2_2.0_1.0,14.78601,15.41262,1509.43,0.590477,0.7534
07012N3_2.0_1.0,14.93931,16.38493,1363.15,0.27923,0.875
19420N3_2.0_1.0,14.95732,17.62287,1741.94,0.388465,0.826
15072N2_2.0_0.5,14.96764,16.31818,1294.75,0.754788,0.6982
19281N2_2.0_1.0,14.98325,15.48094,1333.57,0.846866,0.6416
15131N2_2.0_0.5,14.98661,15.9187,1210.99,0.47487,0.7752
16271N2_2.0_0.5,15.00157,15.85162,1203.57,0.72384,0.6994
20631N2_2.0_0.5,15.01016,16.18031,1317.58,0.634663,0.7246
20631N2_2.0_1.0,15.04658,15.5323,1237.34,0.782586,0.6994
16080N2_2.0_0.5,15.0926,15.8921,1224.61,0.715001,0.6854
20181N2_2.0_0.5,15.10616,16.04356,1280.59,0.689297,0.6892
19220N2_2.0_1.0,15.13722,15.85691,1169.04,0.709797,0.721
19482N2_2.0_1.0,15.17669,15.53536,1288.69,0.751324,0.642
19482N2_2.0_0.5,15.17669,15.53536,1378.42,0.694857,0.6536
20320N2_2.0_0.5,15.24222,16.43563,1171.05,0.524397,0.7724
20261N3_2.0_1.0,15.26341,15.42256,874.766,1.27401,0.4872
21052N2_2.0_1.0,15.27414,16.87698,1566.34,0.598128,0.7356
19220N2_2.0_0.5,15.28376,15.91777,1222.74,0.526479,0.7702
