,name,PLD,LCD,ASA,Density,VF,site,ratio,T,DC
4790,13121N2,19.30853,19.5919,1142.48,0.52667,0.7306,2.0,0.5,296,0.5452355520535714
4791,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,1.0,111,0.06328895446428578
4792,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,1.0,231,0.2567797266071429
4793,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,1.0,296,0.3320940517857142
4794,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,0.5,111,0.326170205357143
4795,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,0.5,231,0.7367382234821431
4796,13122N2,27.34418,27.50463,972.55,0.402596,0.7932,2.0,0.5,296,0.7651888509821431
4797,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,1.0,111,0.07590538839285717
4798,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,1.0,231,0.2686804939285714
4799,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,1.0,296,0.3532882027678572
4800,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,0.5,111,0.3126789866071429
4801,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,0.5,231,0.7202650425
4802,13123N2,17.45545,17.75202,1152.45,0.616965,0.7004,2.0,0.5,296,0.7077372580357143
4803,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,1.0,111,1.3586524848214283
4804,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,1.0,231,1.4320692753571431
4805,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,1.0,296,1.1243076476785716
4806,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,0.5,111,2.7133165214285717
4807,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,0.5,231,1.6551539502678572
4808,13130N2,39.61516,39.76837,747.749,0.378002,0.8206,2.0,0.5,296,1.167923833125
4809,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,1.0,111,0.06307407857142867
4810,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,1.0,231,0.22381258
4811,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,1.0,296,0.30859558464285713
4812,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,0.5,111,0.3042495991071429
4813,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,0.5,231,0.739938373482143
4814,13150N2,19.29968,19.52597,1136.72,0.553389,0.7238,2.0,0.5,296,0.75173522875
4815,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,1.0,111,0.12749898839285725
4816,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,1.0,231,0.43245508223214285
4817,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,1.0,296,0.5464775905357143
4818,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,0.5,111,0.4712690392857143
4819,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,0.5,231,0.9938733155357143
4820,13160N2,19.20747,19.47383,1209.1,0.49874,0.763,2.0,0.5,296,0.894797616875
4821,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,1.0,111,0.7016326803571427
4822,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,1.0,231,1.3169156933928572
4823,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,1.0,296,1.036852800625
4824,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,0.5,111,1.9038607642857144
4825,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,0.5,231,1.5860935132142857
4826,13161N2,17.84961,18.82862,1771.96,0.421138,0.8194,2.0,0.5,296,1.1034048176785716
4827,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,1.0,111,0.6165759294642857
4828,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,1.0,231,0.9460173102678573
4829,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,1.0,296,0.8274931719642858
4830,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,0.5,111,1.415803666964286
4831,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,0.5,231,1.1329648823214284
4832,13170N2,21.44482,22.12427,1059.56,0.596881,0.7212,2.0,0.5,296,0.8142363733928573
4833,13180N3,4.04298,5.26001,1266.76,1.03682,0.5036,2.0,1.0,111,0.006150670714285703
4834,13180N3,4.04298,5.26001,1266.76,1.03682,0.5036,2.0,1.0,231,0.02853987535714285
4835,13180N3,4.04298,5.26001,1266.76,1.03682,0.5036,2.0,1.0,296,0.03845111625000001
4836,13181N3,4.43705,5.7244,1312.31,0.938079,0.5444,2.0,0.5,111,0.016731746785714288
4837,13181N3,4.43705,5.7244,1312.31,0.938079,0.5444,2.0,0.5,231,0.12850469875
4838,13181N3,4.43705,5.7244,1312.31,0.938079,0.5444,2.0,0.5,296,0.15703558107142862
4839,13182N3,4.96192,5.82992,1100.38,1.05784,0.4806,2.0,0.5,111,0.02806230205357149
4840,13182N3,4.96192,5.82992,1100.38,1.05784,0.4806,2.0,0.5,231,0.07423757267857149
4841,13182N3,4.96192,5.82992,1100.38,1.05784,0.4806,2.0,0.5,296,0.09151069892857146
4842,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,1.0,111,0.0866586866071429
4843,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,1.0,231,0.1883847945535714
4844,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,1.0,296,0.22129754375000002
4845,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,0.5,111,0.22957466294642856
4846,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,0.5,231,0.39972991187500007
4847,13190N2,11.0019,11.69991,882.118,0.884416,0.5356,2.0,0.5,296,0.30367976562500004
4848,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,1.0,111,0.17839784017857147
4849,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,1.0,231,0.5181352454464285
4850,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,1.0,296,0.5712278523214286
4851,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,0.5,111,0.699968894642857
4852,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,0.5,231,0.8700443951785715
4853,13191N2,20.41147,20.8581,1100.83,0.576409,0.6944,2.0,0.5,296,0.7286886111607144
4854,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,1.0,111,0.019541272321428646
4855,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,1.0,231,0.11007229375
4856,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,1.0,296,0.15592922803571427
4857,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,0.5,111,0.1321829428571429
4858,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,0.5,231,0.41220153044642854
4859,14010N2,13.59415,14.00374,1293.82,0.703963,0.6544,2.0,0.5,296,0.5147127386607142
4860,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,1.0,111,0.06593057767857141
4861,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,1.0,231,0.2149494740178572
4862,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,1.0,296,0.27914836660714293
4863,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,0.5,111,0.2870676071428572
4864,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,0.5,231,0.6439002920535715
4865,14020N2,25.23134,25.72078,1282.22,0.4703,0.7596,2.0,0.5,296,0.6438139946428573
4866,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,1.0,111,1.3386345517857146
4867,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,1.0,231,1.2138598839285717
4868,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,1.0,296,0.9603966183035716
4869,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,0.5,111,2.3474488276785714
4870,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,0.5,231,1.4307067708928574
4871,14030N2,34.32777,34.64499,822.726,0.413797,0.7966,2.0,0.5,296,1.0229778632142859
4872,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,1.0,111,0.7645818
4873,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,1.0,231,0.9404466100000001
4874,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,1.0,296,0.8131440932142858
4875,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,0.5,111,1.689394313392857
4876,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,0.5,231,1.2177379348214286
4877,14040N2,27.14497,27.51614,985.729,0.4341,0.7788,2.0,0.5,296,0.9203419008928573
4878,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,1.0,111,0.05069374285714286
4879,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,1.0,231,0.17502395767857157
4880,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,1.0,296,0.24692851098214288
4881,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,0.5,111,0.2167783080357144
4882,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,0.5,231,0.6166152870535715
4883,14060N2,17.13909,17.55621,1277.2,0.566808,0.7238,2.0,0.5,296,0.6871006778571429
4884,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,1.0,111,0.446024423214286
4885,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,1.0,231,0.8707532819642858
4886,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,1.0,296,0.7826243983928571
4887,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,0.5,111,1.2750024008928573
4888,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,0.5,231,1.182345701339286
4889,14070N2,23.03694,23.45999,1121.61,0.466224,0.768,2.0,0.5,296,0.901999780982143
4890,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,1.0,111,0.33232094553571445
4891,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,1.0,231,0.7630790705357143
4892,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,1.0,296,0.7277488733035714
4893,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,0.5,111,1.061232201785714
4894,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,0.5,231,1.1247905350892855
4895,14071N2,20.75151,21.06284,1145.62,0.51383,0.7428,2.0,0.5,296,0.858484135625
4896,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,1.0,111,0.31938357857142863
4897,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,1.0,231,0.8819688923214288
4898,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,1.0,296,0.8711222446428571
4899,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,0.5,111,1.1620964491071428
4900,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,0.5,231,1.32490704375
4901,14072N2,18.85461,19.54346,1267.62,0.429701,0.7844,2.0,0.5,296,0.9964520951785715
4902,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,1.0,111,0.25364777857142834
4903,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,1.0,231,0.7164772320535715
4904,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,1.0,296,0.7470834244642858
4905,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,0.5,111,0.8634415357142857
4906,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,0.5,231,1.1653164114285715
4907,14073N2,18.14214,18.78344,1219.92,0.493057,0.7624,2.0,0.5,296,0.8964634156249999
4908,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,1.0,111,0.6834930169642857
4909,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,1.0,231,1.049195039732143
4910,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,1.0,296,0.9863360865178573
4911,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,0.5,111,1.7601358437500003
4912,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,0.5,231,1.524792867589286
4913,14080N2,33.17146,33.53272,907.364,0.363681,0.8256,2.0,0.5,296,1.1536059696428573
4914,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,1.0,111,0.15049732589285705
4915,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,1.0,231,0.4765597127678572
4916,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,1.0,296,0.5708595351785716
4917,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,0.5,111,0.6122635071428572
4918,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,0.5,231,1.0049964794642856
4919,14090N2,22.15841,22.42674,1073.76,0.490232,0.758,2.0,0.5,296,0.8761689438392857
4920,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,1.0,111,0.16067750446428578
4921,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,1.0,231,0.4616881245535714
4922,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,1.0,296,0.5611644564285715
4923,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,0.5,111,0.6260847124999998
4924,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,0.5,231,1.1075484164285714
4925,14091N2,22.07529,22.64298,1105.81,0.480058,0.758,2.0,0.5,296,0.9591745696428572
4926,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,1.0,111,0.36296976696428573
4927,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,1.0,231,0.7949787679464285
4928,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,1.0,296,0.741752311875
4929,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,0.5,111,1.063563725892857
4930,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,0.5,231,1.1147265366071428
4931,15010N2,19.65132,19.95355,1195.14,0.514815,0.7452,2.0,0.5,296,0.8460826675892857
4932,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,1.0,111,0.3011033741071431
4933,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,1.0,231,0.7627323618750002
4934,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,1.0,296,0.8066092416964286
4935,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,0.5,111,1.0439538482142858
4936,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,0.5,231,1.26844553625
4937,15020N2,23.86713,24.40121,1064.62,0.425609,0.7954,2.0,0.5,296,1.006360970982143
4938,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,1.0,111,0.5036902107142855
4939,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,1.0,231,0.9283020277678572
4940,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,1.0,296,0.8197764550892859
4941,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,0.5,111,1.364075388392857
4942,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,0.5,231,1.1947208192857142
4943,15021N2,21.34195,21.57123,1143.17,0.49203,0.7596,2.0,0.5,296,0.8667394510714287
4944,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,1.0,111,0.025873295535714224
4945,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,1.0,231,0.16477149741071428
4946,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,1.0,296,0.23275898428571426
4947,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,0.5,111,0.20158034285714294
4948,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,0.5,231,0.5970712183035715
4949,15030N2,16.10278,16.9014,1232.69,0.555457,0.719,2.0,0.5,296,0.6747502451785715
4950,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,1.0,111,0.17622300357142867
4951,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,1.0,231,0.5266227066964286
4952,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,1.0,296,0.6254040284821429
4953,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,0.5,111,0.7913378589285713
4954,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,0.5,231,1.049611210357143
4955,15031N2,23.23628,23.46204,1049.92,0.463394,0.7716,2.0,0.5,296,0.8879912099107143
4956,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,1.0,111,0.012048843839285808
4957,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,1.0,231,0.13039572107142858
4958,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,1.0,296,0.17322843758928572
4959,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,0.5,111,0.15367181875000002
4960,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,0.5,231,0.43395818482142856
4961,15040N2,10.50974,11.20659,1397.75,0.707751,0.6332,2.0,0.5,296,0.5063493186607143
4962,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,1.0,111,0.10193323660714286
4963,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,1.0,231,0.31144058
4964,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,1.0,296,0.40907243357142864
4965,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,0.5,111,0.37577977946428576
4966,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,0.5,231,0.7557206611607142
4967,15060N2,12.12641,12.51933,1425.83,0.668249,0.6538,2.0,0.5,296,0.6671633508035716
4968,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,1.0,111,0.23715220892857145
4969,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,1.0,231,0.6180274327678571
4970,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,1.0,296,0.6470130742857143
4971,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,0.5,111,0.7586369312499999
4972,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,0.5,231,1.0498215932142858
4973,15061N2,14.89934,15.21097,1430.79,0.558747,0.7054,2.0,0.5,296,0.8022284712500001
4974,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,1.0,111,0.34959513660714275
4975,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,1.0,231,0.7425911466071429
4976,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,1.0,296,0.7485335148214285
4977,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,0.5,111,1.1209667821428573
4978,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,0.5,231,1.2256434669642857
4979,15070N2,25.28196,25.54078,1023.62,0.439066,0.7832,2.0,0.5,296,0.9779036836607142
4980,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,1.0,111,0.3226805830357146
4981,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,1.0,231,0.7245251350892858
4982,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,1.0,296,0.7415959621428572
4983,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,0.5,111,1.0524323017857145
4984,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,0.5,231,1.1993594225892856
4985,15071N2,24.81088,25.2114,1053.76,0.453,0.7748,2.0,0.5,296,0.957468931607143
4986,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,1.0,111,0.19671431607142878
4987,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,1.0,231,0.61172339375
4988,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,1.0,296,0.6695952179464285
4989,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,0.5,111,0.6761668125
4990,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,0.5,231,1.0290699433035715
4991,15072N2,14.95702,16.31818,1235.42,0.612782,0.699,2.0,0.5,296,0.8432782901785714
4992,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,1.0,111,0.13492259285714292
4993,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,1.0,231,0.38501983258928574
4994,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,1.0,296,0.45726324491071424
4995,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,0.5,111,0.4220618321428571
4996,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,0.5,231,0.7833035113392859
4997,15080N2,9.39234,10.5938,1496.43,0.643085,0.6694,2.0,0.5,296,0.668981395357143
4998,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,1.0,111,0.204165324107143
4999,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,1.0,231,0.6086465149107142
5000,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,1.0,296,0.6621791291964287
5001,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,0.5,111,0.6980158794642857
5002,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,0.5,231,1.0253787725
5003,15081N2,17.011,17.20752,1184.3,0.586624,0.7242,2.0,0.5,296,0.802540589732143
5004,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,1.0,111,0.24369755982142846
5005,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,1.0,231,0.6924810462500001
5006,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,1.0,296,0.7237146708928572
5007,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,0.5,111,0.8354090660714286
5008,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,0.5,231,1.085267851607143
5009,15090N2,16.9322,17.3466,1242.62,0.544359,0.7408,2.0,0.5,296,0.8324831887500002
5010,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,1.0,111,0.14992810982142843
5011,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,1.0,231,0.4606679119642858
5012,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,1.0,296,0.5318020336607143
5013,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,0.5,111,0.47498244285714303
5014,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,0.5,231,0.8635195285714287
5015,15091N2,11.46774,12.82588,1388.08,0.660057,0.6654,2.0,0.5,296,0.6872133363392857
5016,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,1.0,111,0.7605717321428572
5017,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,1.0,231,1.0185357820535716
5018,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,1.0,296,0.8875300594642858
5019,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,0.5,111,1.7518148705357142
5020,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,0.5,231,1.3488305219642858
5021,15100N2,31.24991,31.49759,916.449,0.41487,0.8092,2.0,0.5,296,1.0239187082142858
5022,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,1.0,111,0.5828881151785716
5023,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,1.0,231,1.1872970313392859
5024,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,1.0,296,1.036662282767857
5025,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,0.5,111,1.5492306901785717
5026,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,0.5,231,1.5134076408928572
5027,15110N2,23.73754,24.01167,1026.53,0.489624,0.757,2.0,0.5,296,1.0667704178571429
5028,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,1.0,111,1.2928185303571427
5029,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,1.0,231,1.3288765489285714
5030,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,1.0,296,0.9593140973214286
5031,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,0.5,111,2.3141266107142857
5032,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,0.5,231,1.3366941968750001
5033,15111N2,30.06721,30.32973,870.351,0.493916,0.7602,2.0,0.5,296,0.9305407258035715
5034,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,1.0,111,1.13891431875
5035,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,1.0,231,1.5441242275000002
5036,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,1.0,296,1.1558477642857143
5037,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,0.5,111,2.4588436544642853
5038,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,0.5,231,1.6113290877678572
5039,15131N2,28.5914,28.78633,915.006,0.418859,0.7986,2.0,0.5,296,1.111638758482143
5040,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,1.0,111,0.18273641874999993
5041,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,1.0,231,0.49725550267857144
5042,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,1.0,296,0.5942854558928571
5043,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,0.5,111,0.5925604973214286
5044,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,0.5,231,1.1616918460714285
5045,15140N2,29.275,29.52778,994.905,0.376743,0.8052,2.0,0.5,296,0.9924446359821429
5046,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,2.0,1.0,111,0.28733138571428546
5047,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,2.0,1.0,231,0.7689759967857144
5048,15150N2,13.34386,14.08286,1381.71,0.544649,0.7286,2.0,1.0,296,0.743112924375
